No,프로젝트,D/P&BOM 코드,D/P&BOM 내역,설계기능,도면종류,협력사,직영책임부서,작업 출도계획,작업 출도실적
2685,P3,DPBOM000001865,도장,F1,D1,,D1,2014-09-28,2014-07-21
2686,P3,DPBOM000000604,가공,F2,D2,,D3,2014-08-19,2014-08-19
2687,P3,DPBOM000000605,족장,F3,D3,D6,D4,2014-08-06,2014-06-30
2688,P3,DPBOM000000606,재마킹,F4,D6,,D3,2014-08-06,2014-07-27
2689,P3,DPBOM000000607,가공,F4,D7,,D3,2014-08-17,2014-07-27
2690,P3,DPBOM000000608,의장,F1,D8,,D1,2014-07-30,2014-05-29
2691,P3,DPBOM000000609,공작,F2,D4,,D3,2014-08-06,2014-08-05
2692,P3,DPBOM000000610,철의장,F2,D5,,D3,2014-06-16,2014-06-02
2693,P3,DPBOM000000611,가공,F2,D2,,D3,2014-08-06,2014-08-05
2694,P3,DPBOM000000612,가공,F2,D2,,D3,2014-08-07,2014-08-05
2695,P3,DPBOM000001867,가공,F2,D2,,D3,2014-07-16,2014-07-16
2696,P3,DPBOM000001193,도장,F1,D1,,D1,2014-08-25,2014-07-21
2697,P3,DPBOM000000613,가공,F2,D2,,D3,2014-07-22,2014-07-17
2698,P3,DPBOM000000614,족장,F3,D3,D6,D4,2014-07-13,2014-06-30
2699,P3,DPBOM000000615,재마킹,F4,D6,,D3,2014-07-13,2014-07-03
2700,P3,DPBOM000000616,가공,F4,D7,,D3,2014-07-22,2014-07-13
2701,P3,DPBOM000000617,의장,F1,D8,,D1,2014-07-07,2014-05-29
2702,P3,DPBOM000000618,공작,F2,D4,,D3,2014-07-13,2014-07-08
2703,P3,DPBOM000000619,철의장,F2,D5,,D3,2014-04-22,2014-03-21
2704,P3,DPBOM000000620,가공,F2,D2,,D3,2014-07-06,2014-07-03
2705,P3,DPBOM000001195,가공,F2,D2,,D3,2014-07-07,2014-06-22
2706,P3,DPBOM000001868,가공,F2,D2,,D3,2014-06-19,2014-06-16
2707,P3,DPBOM000001199,도장,F1,D1,,D1,2014-08-07,2014-07-21
2708,P3,DPBOM000000621,가공,F2,D2,,D3,2014-07-20,2014-07-07
2709,P3,DPBOM000000622,족장,F3,D3,D6,D4,2014-07-09,2014-06-30
2710,P3,DPBOM000000624,가공,F4,D7,,D3,2014-07-16,2014-07-06
2711,P3,DPBOM000000625,의장,F1,D8,,D1,2014-07-03,2014-05-29
2712,P3,DPBOM000000626,공작,F2,D4,,D3,2014-07-09,2014-07-09
2713,P3,DPBOM000000627,철의장,F2,D5,,D3,2014-05-14,2014-04-23
2714,P3,DPBOM000000628,가공,F2,D2,,D3,2014-07-03,2014-07-02
2715,P3,DPBOM000001200,가공,F2,D2,,D3,2014-07-09,2014-06-22
2716,P3,DPBOM000001869,가공,F2,D2,,D3,2014-06-17,2014-06-17
2717,P3,DPBOM000001201,도장,F1,D1,,D1,2014-09-29,2014-07-21
2718,P3,DPBOM000000629,가공,F2,D2,,D3,2014-08-14,2014-07-31
2719,P3,DPBOM000000630,족장,F3,D3,D6,D4,2014-08-05,2014-06-30
2720,P3,DPBOM000000631,가공,F4,D7,,D3,2014-08-14,2014-08-07
2721,P3,DPBOM000000632,의장,F1,D8,,D1,2014-07-30,2014-05-29
2722,P3,DPBOM000000633,공작,F2,D4,,D3,2014-08-10,2014-08-03
2723,P3,DPBOM000000634,철의장,F2,D5,,D3,2014-06-04,2014-04-23
2724,P3,DPBOM000000635,가공,F2,D2,,D3,2014-08-07,2014-07-30
2725,P3,DPBOM000000636,가공,F2,D2,,D3,2014-08-11,2014-08-03
2726,P3,DPBOM000000639,가공,F2,D2,,D3,2014-07-14,2014-07-06
2727,P3,DPBOM000001202,도장,F1,D1,,D1,2014-08-11,2014-07-21
2728,P3,DPBOM000000640,가공,F2,D2,,D3,2014-08-12,2014-08-03
2729,P3,DPBOM000000641,족장,F3,D3,D6,D4,2014-08-07,2014-06-30
2730,P3,DPBOM000001870,재마킹,F4,D6,,D3,2014-08-04,2014-07-24
2731,P3,DPBOM000000642,가공,F4,D7,,D3,2014-08-12,2014-07-30
2732,P3,DPBOM000000643,의장,F1,D8,,D1,2014-08-03,2014-05-29
2733,P3,DPBOM000000644,공작,F2,D4,,D3,2014-08-04,2014-07-09
2734,P3,DPBOM000000645,철의장,F2,D5,,D3,2014-06-22,2014-04-23
2735,P3,DPBOM000000646,가공,F2,D2,,D3,2014-08-03,2014-07-24
2736,P3,DPBOM000000647,가공,F2,D2,,D3,2014-08-05,2014-07-20
2737,P3,DPBOM000000649,가공,F2,D2,,D3,2014-07-16,2014-07-09
2738,P3,DPBOM000001203,도장,F1,D1,,D1,2014-10-01,2014-07-21
2739,P3,DPBOM000000650,가공,F2,D2,,D3,2014-09-01,2014-08-31
2740,P3,DPBOM000000651,족장,F3,D3,D6,D4,2014-08-25,2014-06-30
2741,P3,DPBOM000001872,재마킹,F4,D6,,D3,2014-08-27,2014-08-17
2742,P3,DPBOM000000652,가공,F4,D7,,D3,2014-09-01,2014-08-24
2743,P3,DPBOM000000653,의장,F1,D8,,D1,2014-08-19,2014-05-29
2744,P3,DPBOM000000654,공작,F2,D4,,D3,2014-08-27,2014-07-09
2745,P3,DPBOM000000655,철의장,F2,D5,,D3,2014-07-07,2014-05-13
2746,P3,DPBOM000000656,가공,F2,D2,,D3,2014-08-18,2014-08-17
2747,P3,DPBOM000000657,가공,F2,D2,,D3,2014-08-21,2014-08-14
2748,P3,DPBOM000000660,가공,F2,D2,,D3,2014-08-06,2014-07-30
2749,P3,DPBOM000001204,도장,F1,D1,,D1,2014-08-11,2014-07-21
2750,P3,DPBOM000000663,가공,F2,D2,,D3,2014-07-06,2014-07-06
2751,P3,DPBOM000000664,족장,F3,D3,D6,D4,2014-06-30,2014-06-30
2752,P3,DPBOM000001874,재마킹,F4,D6,,D3,2014-06-30,2014-06-22
2753,P3,DPBOM000000665,가공,F4,D7,,D3,2014-07-06,2014-06-23
2754,P3,DPBOM000000666,의장,F1,D8,,D1,2014-06-23,2014-05-29
2755,P3,DPBOM000000667,공작,F2,D4,,D3,2014-06-30,2014-06-30
2756,P3,DPBOM000000668,철의장,F2,D5,,D3,2014-04-17,2014-04-10
2757,P3,DPBOM000000669,가공,F2,D2,,D3,2014-06-19,2014-06-19
2758,P3,DPBOM000000670,가공,F2,D2,,D3,2014-06-19,2014-06-19
2759,P3,DPBOM000001876,가공,F2,D2,,D3,2014-06-19,2014-06-19
2760,P3,DPBOM000001878,가공,F4,D7,,D3,2014-06-19,2014-06-18
2761,P3,DPBOM000001879,가공,F2,D2,,D3,2014-06-22,2014-06-19
2762,P3,DPBOM000001881,가공,F4,D7,,D3,2014-06-22,2014-06-18
2763,P3,DPBOM000000672,가공,F2,D2,,D3,2014-06-02,2014-06-02
2764,P3,DPBOM000001205,도장,F1,D1,,D1,2014-07-21,2014-07-21
2765,P3,DPBOM000000675,가공,F2,D2,,D3,2014-05-29,2014-05-29
2766,P3,DPBOM000000676,족장,F3,D3,D6,D4,2014-06-02,2014-06-03
2767,P3,DPBOM000001882,재마킹,F4,D6,,D3,2014-06-02,2014-05-26
2768,P3,DPBOM000000677,가공,F4,D7,,D3,2014-05-29,2014-05-21
2769,P3,DPBOM000000678,의장,F1,D8,,D1,2014-05-27,2014-05-18
2770,P3,DPBOM000000679,공작,F2,D4,,D3,2014-06-02,2014-06-02
2771,P3,DPBOM000000680,철의장,F2,D5,,D3,2014-03-27,2014-03-19
2772,P3,DPBOM000000681,가공,F2,D2,,D3,2014-05-12,2014-05-12
2773,P3,DPBOM000000682,가공,F2,D2,,D3,2014-05-14,2014-05-14
2774,P3,DPBOM000000684,가공,F2,D2,,D3,2014-05-15,2014-05-14
2775,P3,DPBOM000001206,도장,F1,D1,,D1,2014-07-30,2014-07-21
2776,P3,DPBOM000000688,가공,F2,D2,,D3,2014-06-01,2014-05-29
2777,P3,DPBOM000000689,족장,F3,D3,D6,D4,2014-06-03,2014-06-03
2778,P3,DPBOM000001884,재마킹,F4,D6,,D3,2014-06-03,2014-05-26
2779,P3,DPBOM000000690,가공,F4,D7,,D3,2014-06-01,2014-05-25
2780,P3,DPBOM000000691,의장,F1,D8,,D1,2014-05-28,2014-05-29
2781,P3,DPBOM000000692,공작,F2,D4,,D3,2014-06-03,2014-05-14
2782,P3,DPBOM000000693,철의장,F2,D5,,D3,2014-03-30,2014-03-19
2783,P3,DPBOM000000694,가공,F2,D2,,D3,2014-05-13,2014-05-13
2784,P3,DPBOM000000695,가공,F2,D2,,D3,2014-05-15,2014-05-15
2785,P3,DPBOM000001886,가공,F2,D2,,D3,2014-05-18,2014-05-15
2786,P3,DPBOM000001207,도장,F1,D1,,D1,2014-08-17,2014-07-21
2787,P3,DPBOM000000700,가공,F2,D2,,D3,2014-06-26,2014-06-23
2788,P3,DPBOM000000701,족장,F3,D3,D6,D4,2014-07-01,2014-06-30
2789,P3,DPBOM000001887,재마킹,F4,D6,,D3,2014-07-01,2014-06-19
2790,P3,DPBOM000000702,가공,F4,D7,,D3,2014-06-26,2014-06-17
2791,P3,DPBOM000000703,의장,F1,D8,,D1,2014-06-24,2014-05-29
2792,P3,DPBOM000000704,공작,F2,D4,,D3,2014-07-01,2014-06-23
2793,P3,DPBOM000000705,철의장,F2,D5,,D3,2014-04-20,2014-04-06
2794,P3,DPBOM000000706,가공,F2,D2,,D3,2014-06-03,2014-05-30
2795,P3,DPBOM000000707,가공,F2,D2,,D3,2014-06-04,2014-05-30
2796,P3,DPBOM000001208,도장,F1,D1,,D1,2014-08-19,2014-07-21
2797,P3,DPBOM000000713,가공,F2,D2,,D3,2014-06-30,2014-06-22
2798,P3,DPBOM000000714,족장,F3,D3,D6,D4,2014-07-03,2014-06-30
2799,P3,DPBOM000000715,재마킹,F4,D6,,D3,2014-07-03,2014-06-19
2800,P3,DPBOM000000716,가공,F4,D7,,D3,2014-06-30,2014-06-19
2801,P3,DPBOM000000717,의장,F1,D8,,D1,2014-06-26,2014-05-29
2802,P3,DPBOM000000718,공작,F2,D4,,D3,2014-07-03,2014-07-03
2803,P3,DPBOM000000719,철의장,F2,D5,,D3,2014-04-22,2014-04-07
2804,P3,DPBOM000000720,가공,F2,D2,,D3,2014-06-05,2014-06-04
2805,P3,DPBOM000000721,가공,F2,D2,,D3,2014-06-12,2014-06-05
2806,P3,DPBOM000001890,도장,F1,D1,,D1,2014-08-10,2014-07-21
2807,P3,DPBOM000001891,가공,F2,D2,,D3,2014-06-19,2014-06-19
2808,P3,DPBOM000001892,족장,F3,D3,D6,D4,2014-06-22,2014-06-18
2809,P3,DPBOM000001893,재마킹,F4,D6,,D3,2014-06-22,2014-06-03
2810,P3,DPBOM000001895,가공,F4,D7,,D3,2014-06-19,2014-06-03
2811,P3,DPBOM000001896,의장,F1,D8,,D1,2014-06-16,2014-05-29
2812,P3,DPBOM000001897,공작,F2,D4,,D3,2014-06-22,2014-06-19
2813,P3,DPBOM000001898,철의장,F2,D5,,D3,2014-04-10,2014-04-10
2814,P3,DPBOM000001899,가공,F2,D2,,D3,2014-05-26,2014-05-26
2815,P3,DPBOM000001900,가공,F2,D2,,D3,2014-05-26,2014-05-26
2816,P3,DPBOM000001901,가공,F2,D2,,D3,2014-05-29,2014-05-29
2817,P3,DPBOM000001902,도장,F1,D1,,D1,2014-08-11,2014-07-21
2818,P3,DPBOM000001903,가공,F2,D2,,D3,2014-06-15,2014-06-15
2819,P3,DPBOM000001904,족장,F3,D3,D6,D4,2014-06-18,2014-06-18
2820,P3,DPBOM000001905,재마킹,F4,D6,,D3,2014-06-18,2014-06-05
2821,P3,DPBOM000001907,가공,F4,D7,,D3,2014-06-15,2014-06-05
2822,P3,DPBOM000001908,의장,F1,D8,,D1,2014-06-12,2014-05-29
2823,P3,DPBOM000001909,공작,F2,D4,,D3,2014-06-18,2014-06-12
2824,P3,DPBOM000001910,철의장,F2,D5,,D3,2014-04-08,2014-04-03
2825,P3,DPBOM000001911,가공,F2,D2,,D3,2014-05-22,2014-05-22
2826,P3,DPBOM000001912,가공,F2,D2,,D3,2014-05-26,2014-05-26
2827,P3,DPBOM000001913,가공,F2,D2,,D3,2014-05-27,2014-05-26
2828,P3,DPBOM000001914,도장,F1,D1,,D1,2014-09-08,2014-07-21
2829,P3,DPBOM000001915,가공,F2,D2,,D3,2014-06-30,2014-06-23
2830,P3,DPBOM000001916,족장,F3,D3,D6,D4,2014-07-03,2014-06-30
2831,P3,DPBOM000001917,재마킹,F4,D6,,D3,2014-07-03,2014-06-19
2832,P3,DPBOM000001919,가공,F4,D7,,D3,2014-06-30,2014-06-19
2833,P3,DPBOM000001920,의장,F1,D8,,D1,2014-06-26,2014-05-29
2834,P3,DPBOM000001921,공작,F2,D4,,D3,2014-07-03,2014-06-23
2835,P3,DPBOM000001922,철의장,F2,D5,,D3,2014-04-22,2014-04-06
2836,P3,DPBOM000001923,가공,F2,D2,,D3,2014-06-05,2014-06-03
2837,P3,DPBOM000001924,가공,F2,D2,,D3,2014-06-12,2014-06-03
2838,P3,DPBOM000001925,가공,F2,D2,,D3,2014-06-15,2014-06-15
2839,P3,DPBOM000001926,도장,F1,D1,,D1,2014-09-02,2014-07-21
2840,P3,DPBOM000001927,가공,F2,D2,,D3,2014-07-01,2014-06-22
2841,P3,DPBOM000001928,족장,F3,D3,D6,D4,2014-07-06,2014-06-30
2842,P3,DPBOM000001929,재마킹,F4,D6,,D3,2014-07-06,2014-06-19
2843,P3,DPBOM000001931,가공,F4,D7,,D3,2014-07-01,2014-06-19
2844,P3,DPBOM000001932,의장,F1,D8,,D1,2014-06-30,2014-05-29
2845,P3,DPBOM000001933,공작,F2,D4,,D3,2014-07-06,2014-07-06
2846,P3,DPBOM000001934,철의장,F2,D5,,D3,2014-04-23,2014-04-08
2847,P3,DPBOM000001935,가공,F2,D2,,D3,2014-06-12,2014-06-05
2848,P3,DPBOM000001936,가공,F2,D2,,D3,2014-06-15,2014-06-05
2849,P3,DPBOM000001937,가공,F2,D2,,D3,2014-06-16,2014-06-12
2850,P3,DPBOM000001938,도장,F1,D1,,D1,2014-10-09,2014-07-21
2851,P3,DPBOM000001939,가공,F2,D2,,D3,2014-06-12,2014-06-12
2852,P3,DPBOM000001940,족장,F3,D3,D6,D4,2014-05-27,2014-05-26
2853,P3,DPBOM000001941,재마킹,F4,D6,,D3,2014-05-27,2014-05-26
2854,P3,DPBOM000001943,가공,F4,D7,,D3,2014-06-12,2014-06-05
2855,P3,DPBOM000001944,의장,F1,D8,,D1,2014-05-21,2014-05-18
2856,P3,DPBOM000001945,공작,F2,D4,,D3,2014-05-27,2014-05-27
2857,P3,DPBOM000001946,철의장,F2,D5,,D3,2014-03-23,2014-03-23
2858,P3,DPBOM000001947,가공,F2,D2,,D3,2014-05-19,2014-05-19
2859,P3,DPBOM000001948,가공,F2,D2,,D3,2014-05-22,2014-05-22
2860,P3,DPBOM000001949,가공,F2,D2,,D3,2014-05-05,2014-05-05
2861,P3,DPBOM000001950,도장,F1,D1,,D1,2014-08-05,2014-07-21
2862,P3,DPBOM000001951,가공,F2,D2,,D3,2014-06-15,2014-06-15
2863,P3,DPBOM000001952,족장,F3,D3,D6,D4,2014-06-02,2014-06-03
2864,P3,DPBOM000001953,재마킹,F4,D6,,D3,2014-06-02,2014-06-01
2865,P3,DPBOM000001955,가공,F4,D7,,D3,2014-06-15,2014-06-05
2866,P3,DPBOM000001956,의장,F1,D8,,D1,2014-05-27,2014-05-18
2867,P3,DPBOM000001957,공작,F2,D4,,D3,2014-06-02,2014-06-02
2868,P3,DPBOM000001958,철의장,F2,D5,,D3,2014-03-27,2014-03-27
2869,P3,DPBOM000001959,가공,F2,D2,,D3,2014-05-22,2014-05-22
2870,P3,DPBOM000001960,가공,F2,D2,,D3,2014-05-25,2014-05-25
2871,P3,DPBOM000001961,가공,F2,D2,,D3,2014-05-12,2014-05-12
2872,P3,DPBOM000001962,가공,F2,D2,,D3,2014-05-12,2014-05-12
2873,P3,DPBOM000001963,도장,F1,D1,,D1,2014-09-01,2014-07-21
2874,P3,DPBOM000001964,가공,F2,D2,,D3,2014-07-08,2014-07-07
2875,P3,DPBOM000001965,족장,F3,D3,D6,D4,2014-07-09,2014-06-30
2876,P3,DPBOM000001966,재마킹,F4,D6,,D3,2014-07-09,2014-07-06
2877,P3,DPBOM000001968,가공,F4,D7,,D3,2014-07-08,2014-06-12
2878,P3,DPBOM000001969,의장,F1,D8,,D1,2014-07-03,2014-05-29
2879,P3,DPBOM000001970,공작,F2,D4,,D3,2014-07-09,2014-07-07
2880,P3,DPBOM000001971,철의장,F2,D5,,D3,2014-05-05,2014-03-23
2881,P3,DPBOM000001972,가공,F2,D2,,D3,2014-06-17,2014-06-16
2882,P3,DPBOM000001973,가공,F2,D2,,D3,2014-06-18,2014-06-16
2883,P3,DPBOM000001974,가공,F2,D2,,D3,2014-06-19,2014-06-16
2884,P3,DPBOM000001975,가공,F2,D2,,D3,2014-12-09,2014-12-08
2885,P3,DPBOM000001976,도장,F1,D1,,D1,2014-09-01,2014-07-21
2886,P3,DPBOM000001977,가공,F2,D2,,D3,2014-07-08,2014-06-30
2887,P3,DPBOM000001978,족장,F3,D3,D6,D4,2014-07-09,2014-06-30
2888,P3,DPBOM000001979,재마킹,F4,D6,,D3,2014-07-09,2014-06-30
2889,P3,DPBOM000001981,가공,F4,D7,,D3,2014-07-08,2014-06-12
2890,P3,DPBOM000001982,의장,F1,D8,,D1,2014-07-03,2014-05-29
2891,P3,DPBOM000001983,공작,F2,D4,,D3,2014-07-09,2014-07-07
2892,P3,DPBOM000001984,철의장,F2,D5,,D3,2014-05-05,2014-03-31
2893,P3,DPBOM000001985,가공,F2,D2,,D3,2014-06-17,2014-06-17
2894,P3,DPBOM000001986,가공,F2,D2,,D3,2014-06-18,2014-06-17
2895,P3,DPBOM000001987,가공,F2,D2,,D3,2014-06-19,2014-06-17
2896,P3,DPBOM000001988,도장,F1,D1,,D1,2014-09-01,2014-08-07
2897,P3,DPBOM000001989,가공,F2,D2,,D3,2014-10-14,2014-10-12
2898,P3,DPBOM000001990,철의장,F2,D5,,D3,2014-05-05,2014-03-27
2899,P3,DPBOM000001991,도장,F1,D1,,D1,2014-08-11,2014-07-21
2900,P3,DPBOM000001992,가공,F2,D2,,D3,2014-07-23,2014-07-23
2901,P3,DPBOM000001993,족장,F3,D3,D6,D4,2014-08-13,2014-07-08
2902,P3,DPBOM000001994,공작,F2,D4,,D3,2014-08-13,2014-08-11
2903,P3,DPBOM000001995,철의장,F2,D5,,D3,2014-06-26,2014-05-23
2904,P3,DPBOM000001996,도장,F1,D1,,D1,2014-09-07,2014-07-21
2905,P3,DPBOM000001997,가공,F2,D2,,D3,2014-07-30,2014-07-27
2906,P3,DPBOM000001998,족장,F3,D3,D6,D4,2014-08-20,2014-07-08
2907,P3,DPBOM000001999,공작,F2,D4,,D3,2014-08-20,2014-08-19
2908,P3,DPBOM000002000,철의장,F2,D5,,D3,2014-07-03,2014-06-25
2909,P3,DPBOM000002001,가공,F2,D2,,D3,2014-07-30,2014-07-27
2910,P3,DPBOM000002002,도장,F1,D1,,D1,2014-09-04,2014-07-21
2911,P3,DPBOM000002003,가공,F2,D2,,D3,2014-07-30,2014-07-30
2912,P3,DPBOM000002004,족장,F3,D3,D6,D4,2014-08-20,2014-07-08
2913,P3,DPBOM000002005,공작,F2,D4,,D3,2014-08-20,2014-08-19
2914,P3,DPBOM000002006,철의장,F2,D5,,D3,2014-07-03,2014-06-30
2915,P3,DPBOM000002007,가공,F2,D2,,D3,2014-07-30,2014-07-30
2916,P3,DPBOM000002008,도장,F1,D1,,D1,2014-09-04,2014-07-21
2917,P3,DPBOM000002009,가공,F2,D2,,D3,2014-07-29,2014-07-27
2918,P3,DPBOM000002010,족장,F3,D3,D6,D4,2014-08-19,2014-07-08
2919,P3,DPBOM000002011,공작,F2,D4,,D3,2014-08-19,2014-08-17
2920,P3,DPBOM000002012,철의장,F2,D5,,D3,2014-07-02,2014-06-25
2921,P3,DPBOM000002013,가공,F2,D2,,D3,2014-07-29,2014-07-27
2922,P3,DPBOM000002014,도장,F1,D1,,D1,2014-09-04,2014-07-21
2923,P3,DPBOM000002015,가공,F2,D2,,D3,2014-07-24,2014-07-23
2924,P3,DPBOM000002016,족장,F3,D3,D6,D4,2014-08-14,2014-07-08
2925,P3,DPBOM000002017,의장,F1,D8,,D1,2014-08-04,2014-05-29
2926,P3,DPBOM000002018,공작,F2,D4,,D3,2014-08-14,2014-08-06
2927,P3,DPBOM000002019,철의장,F2,D5,,D3,2014-07-02,2014-06-25
2928,P3,DPBOM000002020,가공,F2,D2,,D3,2014-07-24,2014-07-23
2929,P3,DPBOM000001213,도장,F1,D1,,D1,2014-07-30,2014-07-21
2930,P3,DPBOM000000743,가공,F2,D2,,D3,2014-06-15,2014-06-15
2931,P3,DPBOM000000744,족장,F3,D3,D6,D4,2014-07-07,2014-07-08
2932,P3,DPBOM000000745,공작,F2,D4,,D3,2014-07-07,2014-07-03
2933,P3,DPBOM000002021,공작,F2,D4,,D3,2014-05-19,2014-05-18
2934,P3,DPBOM000002022,철의장,F2,D5,,D3,2014-05-19,2014-04-16
2935,P3,DPBOM000000746,철의장,F2,D5,,D3,2014-05-19,2014-05-19
2936,P3,DPBOM000002023,가공,F2,D2,,D3,2014-06-15,2014-06-15
2937,P3,DPBOM000001214,도장,F1,D1,,D1,2014-08-03,2014-07-21
2938,P3,DPBOM000000747,가공,F2,D2,,D3,2014-06-18,2014-06-18
2939,P3,DPBOM000000748,족장,F3,D3,D6,D4,2014-07-10,2014-07-08
2940,P3,DPBOM000000749,공작,F2,D4,,D3,2014-07-10,2014-07-10
2941,P3,DPBOM000000750,철의장,F2,D5,,D3,2014-05-22,2014-05-21
2942,P3,DPBOM000002024,가공,F2,D2,,D3,2014-06-18,2014-06-18
2943,P3,DPBOM000001215,도장,F1,D1,,D1,2014-09-01,2014-07-21
2944,P3,DPBOM000000751,가공,F2,D2,,D3,2014-07-14,2014-07-13
2945,P3,DPBOM000000752,족장,F3,D3,D6,D4,2014-08-05,2014-07-08
2946,P3,DPBOM000000753,공작,F2,D4,,D3,2014-08-05,2014-08-04
2947,P3,DPBOM000000754,철의장,F2,D5,,D3,2014-06-16,2014-06-02
2948,P3,DPBOM000002025,가공,F2,D2,,D3,2014-07-14,2014-07-13
2949,P3,DPBOM000001216,도장,F1,D1,,D1,2014-09-01,2014-07-21
2950,P3,DPBOM000000755,가공,F2,D2,,D3,2014-07-16,2014-07-16
2951,P3,DPBOM000000756,족장,F3,D3,D6,D4,2014-08-06,2014-07-08
2952,P3,DPBOM000000757,공작,F2,D4,,D3,2014-08-06,2014-08-05
2953,P3,DPBOM000000758,철의장,F2,D5,,D3,2014-06-17,2014-05-28
2954,P3,DPBOM000002026,가공,F2,D2,,D3,2014-07-16,2014-07-16
2955,P3,DPBOM000001217,도장,F1,D1,,D1,2014-09-03,2014-07-21
2956,P3,DPBOM000000759,가공,F2,D2,,D3,2014-07-17,2014-07-13
2957,P3,DPBOM000000760,족장,F3,D3,D6,D4,2014-08-07,2014-07-08
2958,P3,DPBOM000000761,공작,F2,D4,,D3,2014-08-07,2014-08-04
2959,P3,DPBOM000000762,철의장,F2,D5,,D3,2014-06-17,2014-04-03
2960,P3,DPBOM000002027,가공,F2,D2,,D3,2014-07-17,2014-07-13
2961,P3,DPBOM000001218,도장,F1,D1,,D1,2014-09-04,2014-07-21
2962,P3,DPBOM000000763,가공,F2,D2,,D3,2014-07-29,2014-07-24
2963,P3,DPBOM000000764,족장,F3,D3,D6,D4,2014-08-19,2014-07-08
2964,P3,DPBOM000000765,공작,F2,D4,,D3,2014-08-19,2014-08-12
2965,P3,DPBOM000000766,철의장,F2,D5,,D3,2014-06-25,2014-04-22
2966,P3,DPBOM000002028,가공,F2,D2,,D3,2014-07-29,2014-07-24
2967,P3,DPBOM000002029,도장,F1,D1,,D1,2014-09-07,2014-07-21
2968,P3,DPBOM000002030,가공,F2,D2,,D3,2014-07-27,2014-07-23
2969,P3,DPBOM000002031,족장,F3,D3,D6,D4,2014-08-17,2014-07-08
2970,P3,DPBOM000002032,공작,F2,D4,,D3,2014-08-17,2014-08-14
2971,P3,DPBOM000002033,철의장,F2,D5,,D3,2014-06-25,2014-04-20
2972,P3,DPBOM000002034,가공,F2,D2,,D3,2014-07-27,2014-07-23
2973,P3,DPBOM000002035,도장,F1,D1,,D1,2014-09-04,2014-07-21
2974,P3,DPBOM000002036,가공,F2,D2,,D3,2014-07-24,2014-07-24
2975,P3,DPBOM000002037,족장,F3,D3,D6,D4,2014-08-14,2014-07-08
2976,P3,DPBOM000002038,의장,F1,D8,,D1,2014-08-07,2014-05-29
2977,P3,DPBOM000002039,공작,F2,D4,,D3,2014-08-14,2014-08-12
2978,P3,DPBOM000002040,철의장,F2,D5,,D3,2014-07-02,2014-07-01
2979,P3,DPBOM000002041,가공,F2,D2,,D3,2014-07-24,2014-07-24
2980,P3,DPBOM000002042,도장,F1,D1,,D1,2014-09-14,2014-07-21
2981,P3,DPBOM000002043,가공,F2,D2,,D3,2014-08-06,2014-07-28
2982,P3,DPBOM000002044,족장,F3,D3,D6,D4,2014-08-27,2014-07-08
2983,P3,DPBOM000002045,공작,F2,D4,,D3,2014-08-27,2014-08-26
2984,P3,DPBOM000002046,철의장,F2,D5,,D3,2014-07-10,2014-07-01
2985,P3,DPBOM000002047,가공,F2,D2,,D3,2014-08-06,2014-07-28
2986,P3,DPBOM000002048,도장,F1,D1,,D1,2014-09-14,2014-07-21
2987,P3,DPBOM000002049,가공,F2,D2,,D3,2014-08-03,2014-08-03
2988,P3,DPBOM000002050,족장,F3,D3,D6,D4,2014-08-24,2014-07-08
2989,P3,DPBOM000002051,의장,F1,D8,,D1,2014-08-12,2014-05-29
2990,P3,DPBOM000002052,공작,F2,D4,,D3,2014-08-24,2014-08-21
2991,P3,DPBOM000002053,철의장,F2,D5,,D3,2014-07-10,2014-07-01
2992,P3,DPBOM000002054,가공,F2,D2,,D3,2014-08-03,2014-08-03
2993,P3,DPBOM000002055,도장,F1,D1,,D1,2014-10-09,2014-07-21
2994,P3,DPBOM000002056,가공,F2,D2,,D3,2014-08-28,2014-08-24
2995,P3,DPBOM000002057,족장,F3,D3,D6,D4,2014-09-16,2014-07-08
2996,P3,DPBOM000002058,공작,F2,D4,,D3,2014-09-18,2014-09-14
2997,P3,DPBOM000002059,공작,F2,D4,,D3,2014-07-06,2014-05-25
2998,P3,DPBOM000002060,철의장,F2,D5,,D3,2014-07-10,2014-07-03
2999,P3,DPBOM000002061,철의장,F2,D5,,D3,2014-08-05,2014-07-02
3000,P3,DPBOM000002062,가공,F2,D2,,D3,2014-08-28,2014-08-24
3001,P3,DPBOM000002063,도장,F1,D1,,D1,2014-10-02,2014-07-21
3002,P3,DPBOM000002064,가공,F2,D2,,D3,2014-08-18,2014-08-14
3003,P3,DPBOM000002065,족장,F3,D3,D6,D4,2014-09-04,2014-07-08
3004,P3,DPBOM000002066,공작,F2,D4,,D3,2014-09-08,2014-09-08
3005,P3,DPBOM000002067,철의장,F2,D5,,D3,2014-07-23,2014-07-22
3006,P3,DPBOM000002068,도장,F1,D1,,D1,2014-10-30,2014-07-21
3007,P3,DPBOM000002069,가공,F2,D2,,D3,2014-09-11,2014-09-05
3008,P3,DPBOM000002070,족장,F3,D3,D6,D4,2014-10-02,2014-07-08
3009,P3,DPBOM000002071,의장,F1,D8,,D1,2014-09-22,2014-05-29
3010,P3,DPBOM000002072,공작,F2,D4,,D3,2014-10-02,2014-10-01
3011,P3,DPBOM000002073,철의장,F2,D5,,D3,2014-08-21,2014-07-22
3012,P3,DPBOM000002074,가공,F2,D2,,D3,2014-09-11,2014-09-05
