No,D/P&BOM 코드,D/P&BOM 내역,설계기능,협력사,직영책임부서,최종 출도가능일자,출도실적
4476,DPBOM000004476,Supp 제작,F3,,D5,2022-04-18,2022-03-17
4477,DPBOM000004477,의장(설치),F2,,D4,2022-05-12,2022-04-28
4478,DPBOM000004478,의장(설치),F3,,D5,2022-05-20,2022-05-02
4479,DPBOM000004479,제작,F2,,D4,2022-04-18,2022-03-13
4480,DPBOM000004480,제작,F3,,D5,2022-04-28,2022-03-17
4481,DPBOM000004481,Supp 제작,F2,,D4,2022-04-18,2022-03-17
4482,DPBOM000004482,의장(설치),F1,D1,D3,2022-05-12,2022-05-06
4483,DPBOM000004483,의장(설치),F4,,D6,2022-05-20,2022-05-16
4484,DPBOM000004484,철의장,F1,D1,D3,2022-04-18,2022-03-17
4485,DPBOM000004485,철의장,F4,,D6,2022-04-28,2022-03-17
4486,DPBOM000004486,계획,F2,,D4,2022-04-02,2022-04-02
4487,DPBOM000004487,계획,F5,,D7,2022-04-02,2022-04-01
4488,DPBOM000000106,계획,F3,,D5,2022-04-02,2022-04-02
4489,DPBOM000002081,의장,F4,,D6,2022-05-27,2022-05-21
4490,DPBOM000000142,철의장,F4,,D6,2022-04-11,2022-02-27
4491,DPBOM000002091,의장(설치),F7,,D3,2022-06-18,2022-05-16
4492,DPBOM000000585,의장(설치),F8,,D5,2022-06-18,2022-04-15
4493,DPBOM000000254,철의장,F8,,D5,2022-05-26,2022-03-26
4494,DPBOM000002092,의장(설치),F5,,D7,2022-06-18,2022-05-16
4495,DPBOM000000255,철의장,F5,,D7,2022-05-26,2022-03-25
4496,DPBOM000002162,의장(설치),F5,,D7,2022-06-27,2022-05-16
4497,DPBOM000000256,철의장,F5,,D7,2022-06-04,2022-03-25
4498,DPBOM000004498,의장(설치),F2,,D4,2022-05-22,2022-05-21
4499,DPBOM000004499,제작,F2,,D4,2022-04-25,2022-03-24
4500,DPBOM000004500,Supp 제작,F2,,D4,2022-04-25,2022-03-24
4501,DPBOM000000586,의장(설치),F3,,D5,2022-05-22,2022-05-21
4502,DPBOM000000257,제작,F3,,D5,2022-04-28,2022-03-24
4503,DPBOM000000258,Supp 제작,F3,,D5,2022-04-28,2022-03-24
4504,DPBOM000002093,의장(설치),F2,,D4,2022-06-18,2022-05-23
4505,DPBOM000000587,의장(설치),F3,,D5,2022-06-27,2022-06-03
4506,DPBOM000002094,의장(설치),F2,,D4,2022-06-18,2022-05-21
4507,DPBOM000000259,제작,F2,,D4,2022-05-28,2022-03-21
4508,DPBOM000000260,제작,F3,,D5,2022-06-04,2022-04-03
4509,DPBOM000000261,제작,F2,,D4,2022-05-28,2022-03-24
4510,DPBOM000000262,Supp 제작,F2,,D4,2022-05-28,2022-03-21
4511,DPBOM000000263,Supp 제작,F2,,D4,2022-05-28,2022-03-24
4512,DPBOM000000358,의장(설치),F3,,D5,2022-06-13,2022-06-09
4513,DPBOM000000185,제작,F3,,D5,2022-05-23,2022-03-13
4514,DPBOM000004514,Supp 제작,F3,,D5,2022-05-21,2022-05-13
4515,DPBOM000002163,의장(설치),F4,,D6,2022-06-27,2022-05-21
4516,DPBOM000004516,의장(설치),F4,,D6,2022-06-13,2022-05-16
4517,DPBOM000000264,철의장,F4,,D6,2022-06-06,2022-03-21
4518,DPBOM000000588,의장(설치),F8,,D5,2022-05-27,2022-04-15
4519,DPBOM000000265,철의장,F8,,D5,2022-05-01,2022-03-26
4520,DPBOM000002097,의장(설치),F5,,D7,2022-05-27,2022-05-16
4521,DPBOM000000266,철의장,F5,,D7,2022-05-01,2022-03-25
4522,DPBOM000002164,의장(설치),F5,,D7,2022-06-05,2022-05-16
4523,DPBOM000000267,철의장,F5,,D7,2022-05-12,2022-03-25
4524,DPBOM000004524,의장(설치),F3,,D5,2022-05-22,2022-05-21
4525,DPBOM000004525,제작,F3,,D5,2022-05-05,2022-03-11
4526,DPBOM000004526,Supp 제작,F3,,D5,2022-05-05,2022-03-11
4527,DPBOM000000589,의장(설치),F3,,D5,2022-05-22,2022-05-21
4528,DPBOM000000268,제작,F3,,D5,2022-04-28,2022-03-24
4529,DPBOM000000269,Supp 제작,F3,,D5,2022-04-28,2022-03-24
4530,DPBOM000000590,의장(설치),F3,,D5,2022-06-05,2022-06-03
4531,DPBOM000002099,의장(설치),F2,,D4,2022-05-27,2022-05-21
4532,DPBOM000000271,제작,F3,,D5,2022-05-12,2022-04-03
4533,DPBOM000000272,제작,F2,,D4,2022-05-05,2022-03-24
4534,DPBOM000000274,Supp 제작,F2,,D4,2022-05-05,2022-03-24
4535,DPBOM000000359,의장(설치),F3,,D5,2022-05-22,2022-05-13
4536,DPBOM000000186,제작,F3,,D5,2022-04-30,2022-03-13
4537,DPBOM000004537,Supp 제작,F3,,D5,2022-04-28,2022-04-24
4538,DPBOM000002165,의장(설치),F4,,D6,2022-06-05,2022-05-21
4539,DPBOM000004539,의장(설치),F4,,D6,2022-05-22,2022-05-16
4540,DPBOM000000276,철의장,F4,,D6,2022-05-14,2022-03-21
4541,DPBOM000004541,철의장,F4,,D6,2022-04-30,2022-03-06
4542,DPBOM000004542,의장(설치),F5,,D7,2022-09-01,
4543,DPBOM000004543,의장(설치),F8,,D5,2022-08-05,2022-04-15
4544,DPBOM000004544,의장(설치),F5,,D7,2022-08-15,2022-08-12
4545,DPBOM000004545,철의장,F5,,D7,2022-07-03,2022-04-16
4546,DPBOM000004546,의장(설치),F3,,D5,2022-08-15,2022-08-06
4547,DPBOM000004547,제작,F3,,D5,2022-07-03,2022-05-29
4548,DPBOM000004548,Supp 제작,F3,,D5,2022-07-03,2022-05-26
4549,DPBOM000004549,의장(설치),F3,,D5,2022-07-21,2022-07-07
4550,DPBOM000004550,제작,F3,,D5,2022-06-19,2022-05-27
4551,DPBOM000004551,Supp 제작,F3,,D5,2022-07-01,2022-10-13
4552,DPBOM000004552,의장(설치),F4,,D6,2022-08-15,2022-08-14
4553,DPBOM000004553,의장(설치),F4,,D6,2022-07-21,2022-07-08
4554,DPBOM000004554,철의장,F4,,D6,2022-07-03,2022-04-23
4555,DPBOM000004555,철의장,F4,,D6,2022-06-19,2022-05-28
4556,DPBOM000004556,계획,F5,,D7,2022-04-10,2022-04-04
4557,DPBOM000000109,계획,F3,,D5,2022-04-10,2022-04-02
4558,DPBOM000001620,의장,F4,,D6,2022-06-04,2022-05-21
4559,DPBOM000000179,철의장,F4,,D6,2022-04-18,2022-03-05
4560,DPBOM000004560,의장(설치),F8,,D5,2022-06-05,2022-04-15
4561,DPBOM000004561,의장(설치),F5,,D7,2022-06-05,2022-05-16
4562,DPBOM000004562,철의장,F5,,D7,2022-05-12,2022-03-25
4563,DPBOM000004563,의장(설치),F5,,D7,2022-06-13,2022-05-16
4564,DPBOM000004564,철의장,F5,,D7,2022-05-21,2022-03-25
4565,DPBOM000004565,의장(설치),F3,,D5,2022-06-05,2022-05-21
4566,DPBOM000004566,제작,F3,,D5,2022-05-12,2022-03-27
4567,DPBOM000004567,Supp 제작,F3,,D5,2022-05-12,2022-03-27
4568,DPBOM000004568,의장(설치),F3,,D5,2022-06-13,2022-06-03
4569,DPBOM000004569,제작,F3,,D5,2022-05-21,2022-04-10
4570,DPBOM000004570,의장(설치),F3,,D5,2022-05-30,2022-05-20
4571,DPBOM000004571,제작,F3,,D5,2022-05-02,2022-03-13
4572,DPBOM000004572,Supp 제작,F3,,D5,2022-05-06,2022-04-29
4573,DPBOM000004573,의장(설치),F4,,D6,2022-06-13,2022-05-21
4574,DPBOM000004574,철의장,F4,,D6,2022-05-16,2022-03-21
4575,DPBOM000004575,의장(설치),F8,,D5,2022-06-03,2022-05-05
4576,DPBOM000004576,의장(설치),F5,,D7,2022-06-03,2022-05-16
4577,DPBOM000004577,철의장,F5,,D7,2022-05-08,2022-03-25
4578,DPBOM000004578,의장(설치),F5,,D7,2022-06-11,2022-05-16
4579,DPBOM000004579,철의장,F5,,D7,2022-05-16,2022-03-25
4580,DPBOM000004580,의장(설치),F3,,D5,2022-06-03,2022-05-21
4581,DPBOM000004581,제작,F3,,D5,2022-05-08,2022-03-27
4582,DPBOM000004582,Supp 제작,F3,,D5,2022-05-08,2022-03-27
4583,DPBOM000004583,의장(설치),F3,,D5,2022-06-11,2022-06-03
4584,DPBOM000004584,제작,F3,,D5,2022-05-16,2022-04-10
4585,DPBOM000004585,의장(설치),F3,,D5,2022-05-28,2022-05-20
4586,DPBOM000004586,제작,F3,,D5,2022-05-02,2022-03-14
4587,DPBOM000004587,Supp 제작,F3,,D5,2022-05-02,2022-04-24
4588,DPBOM000004588,의장(설치),F4,,D6,2022-06-11,2022-05-21
4589,DPBOM000004589,철의장,F4,,D6,2022-05-16,2022-03-21
4590,DPBOM000004590,의장(설치),F5,,D7,2022-08-18,
4591,DPBOM000004591,의장(설치),F8,,D5,2022-08-28,2022-04-15
4592,DPBOM000004592,의장(설치),F5,,D7,2022-08-28,2022-08-12
4593,DPBOM000004593,철의장,F5,,D7,2022-07-23,2022-06-18
4594,DPBOM000004594,의장(설치),F3,,D5,2022-08-28,2022-08-06
4595,DPBOM000004595,제작,F3,,D5,2022-07-23,2022-06-04
4596,DPBOM000004596,Supp 제작,F3,,D5,2022-07-23,2022-05-26
4597,DPBOM000004597,의장(설치),F3,,D5,2022-08-04,2022-07-31
4598,DPBOM000004598,제작,F3,,D5,2022-07-02,2022-05-27
4599,DPBOM000004599,Supp 제작,F3,,D5,2022-07-02,2022-06-27
4600,DPBOM000004600,의장(설치),F4,,D6,2022-08-28,2022-08-14
4601,DPBOM000004601,의장(설치),F4,,D6,2022-08-04,2022-07-08
4602,DPBOM000004602,철의장,F4,,D6,2022-07-02,2022-05-28
4603,DPBOM000004603,계획,F2,,D4,2022-04-14,2022-03-04
4604,DPBOM000004604,계획,F5,,D7,2022-04-14,2022-04-04
4605,DPBOM000004605,계획,F3,,D5,2022-04-14,2022-04-02
4606,DPBOM000004606,의장,F4,,D6,2022-06-06,2022-05-21
4607,DPBOM000004607,철의장,F4,,D6,2022-04-25,2022-02-27
4608,DPBOM000004608,의장(설치),F7,,D3,2022-05-26,2022-05-16
4609,DPBOM000004609,의장(설치),F8,,D5,2022-05-26,2022-04-15
4610,DPBOM000004610,철의장,F7,,D3,2022-05-02,2022-03-20
4611,DPBOM000004611,철의장,F8,,D5,2022-04-30,2022-03-25
4612,DPBOM000004612,의장(설치),F5,,D7,2022-05-26,2022-05-16
4613,DPBOM000004613,철의장,F5,,D7,2022-05-02,2022-03-24
4614,DPBOM000004614,의장(설치),F5,,D7,2022-06-05,2022-05-16
4615,DPBOM000004615,철의장,F5,,D7,2022-05-14,2022-03-24
4616,DPBOM000004616,의장(설치),F2,,D4,2022-05-21,2022-05-21
4617,DPBOM000004617,제작,F2,,D4,2022-04-25,2022-03-24
4618,DPBOM000004618,Supp 제작,F2,,D4,2022-04-25,2022-03-24
4619,DPBOM000004619,의장(설치),F3,,D5,2022-05-21,2022-05-21
4620,DPBOM000004620,제작,F3,,D5,2022-04-25,2022-03-24
4621,DPBOM000004621,Supp 제작,F3,,D5,2022-04-25,2022-03-24
4622,DPBOM000004622,의장(설치),F2,,D4,2022-05-26,2022-05-23
4623,DPBOM000004623,의장(설치),F3,,D5,2022-06-05,2022-06-03
4624,DPBOM000004624,제작,F2,,D4,2022-05-02,2022-03-21
4625,DPBOM000004625,제작,F3,,D5,2022-05-12,2022-04-08
4626,DPBOM000004626,Supp 제작,F2,,D4,2022-05-02,2022-03-21
4627,DPBOM000004627,의장(설치),F3,,D5,2022-05-22,2022-05-13
4628,DPBOM000004628,제작,F3,,D5,2022-04-30,2022-03-12
4629,DPBOM000004629,Supp 제작,F3,,D5,2022-04-28,2022-04-24
4630,DPBOM000004630,의장(설치),F1,D1,D3,2022-05-26,2022-05-06
4631,DPBOM000004631,의장(설치),F4,,D6,2022-06-05,2022-05-21
4632,DPBOM000004632,의장(설치),F4,,D6,2022-05-22,2022-05-16
4633,DPBOM000004633,철의장,F1,D1,D3,2022-05-02,2022-03-17
4634,DPBOM000004634,철의장,F4,,D6,2022-05-14,2022-03-21
4635,DPBOM000004635,철의장,F4,,D6,2022-04-30,2022-03-06
4636,DPBOM000004636,계획,F2,,D4,2022-05-21,2022-05-12
4637,DPBOM000004637,계획,F5,,D7,2022-05-21,2022-05-16
4638,DPBOM000002517,의장(설치),F7,,D3,2022-07-23,2022-05-16
4639,DPBOM000000233,철의장,F7,,D3,2022-06-23,2022-03-12
4640,DPBOM000002576,의장(설치),F5,,D7,2022-08-05,2022-07-29
4641,DPBOM000000769,철의장,F5,,D7,2022-06-27,2022-04-24
4642,DPBOM000004642,의장(설치),F2,,D4,2022-07-23,2022-04-28
4643,DPBOM000004643,의장(설치),F2,,D4,2022-08-05,2022-08-05
4644,DPBOM000004644,의장(설치),F2,,D4,2022-07-23,2022-05-23
4645,DPBOM000004645,제작,F2,,D4,2022-06-23,2022-03-13
4646,DPBOM000004646,제작,F2,,D4,2022-06-23,2022-03-24
4647,DPBOM000004647,제작,F2,,D4,2022-06-23,2022-05-12
4648,DPBOM000004648,Supp 제작,F2,,D4,2022-06-23,2022-03-17
4649,DPBOM000004649,Supp 제작,F2,,D4,2022-06-23,2022-03-24
4650,DPBOM000004650,Supp 제작,F2,,D4,2022-06-23,2022-05-12
4651,DPBOM000002518,의장(설치),F1,D1,D3,2022-07-23,2022-05-06
4652,DPBOM000000770,철의장,F1,D1,D3,2022-06-23,2022-03-17
4653,DPBOM000002569,의장(설치),F7,,D3,2022-07-23,2022-05-16
4654,DPBOM000004654,철의장,F7,,D3,2022-06-23,2022-03-12
4655,DPBOM000002577,의장(설치),F5,,D7,2022-07-30,2022-07-29
4656,DPBOM000000771,철의장,F5,,D7,2022-06-23,2022-04-24
4657,DPBOM000004657,의장(설치),F2,,D4,2022-07-23,2022-04-28
4658,DPBOM000004658,의장(설치),F2,,D4,2022-08-05,2022-08-05
4659,DPBOM000004659,의장(설치),F2,,D4,2022-07-23,2022-05-23
4660,DPBOM000004660,제작,F2,,D4,2022-06-23,2022-03-13
4661,DPBOM000004661,제작,F2,,D4,2022-06-23,2022-03-24
4662,DPBOM000004662,제작,F2,,D4,2022-06-23,2022-05-12
4663,DPBOM000004663,Supp 제작,F2,,D4,2022-06-23,2022-03-17
4664,DPBOM000004664,Supp 제작,F2,,D4,2022-06-23,2022-03-24
4665,DPBOM000004665,Supp 제작,F2,,D4,2022-06-23,2022-05-12
4666,DPBOM000002570,의장(설치),F1,D1,D3,2022-07-23,2022-05-06
4667,DPBOM000000772,철의장,F1,D1,D3,2022-06-23,2022-03-17
4668,DPBOM000004668,의장(설치),F5,,D7,2022-09-05,
4669,DPBOM000004669,의장(설치),F5,,D7,2022-09-05,2022-09-03
4670,DPBOM000004670,철의장,F5,,D7,2022-08-28,2022-08-22
4671,DPBOM000004671,의장(설치),F1,D1,D3,2022-09-03,2022-05-06
4672,DPBOM000004672,의장(설치),F4,,D6,2022-09-03,2022-07-09
4673,DPBOM000001867,계획,F2,,D4,2022-04-04,2022-03-27
4674,DPBOM000000089,계획,F5,,D7,2022-04-04,2022-04-04
4675,DPBOM000004675,계획,F3,,D5,2022-04-04,2022-04-07
4676,DPBOM000002101,의장,F6,,D8,2022-05-29,2022-05-23
4677,DPBOM000002102,의장,F5,,D7,2022-06-13,2022-06-11
4678,DPBOM000002384,의장,F4,,D6,2022-05-29,2022-05-29
4679,DPBOM000004679,의장,F1,,D3,2022-05-29,2022-04-25
4680,DPBOM000000124,철의장,F6,,D8,2022-04-11,2022-03-07
4681,DPBOM000000668,의장(설치),F8,,D5,2022-06-02,2022-04-18
4682,DPBOM000000398,철의장,F8,,D5,2022-05-07,2022-03-31
4683,DPBOM000002192,의장(설치),F5,,D7,2022-06-02,2022-05-30
4684,DPBOM000000399,철의장,F5,,D7,2022-05-07,2022-04-01
4685,DPBOM000002251,의장(설치),F5,,D7,2022-06-12,2022-06-11
4686,DPBOM000000400,철의장,F5,,D7,2022-05-20,2022-03-31
4687,DPBOM000001702,의장(설치),F4,,D6,2022-06-12,2022-06-12
4688,DPBOM000004688,의장(설치),F4,,D6,2022-06-12,2022-06-12
4689,DPBOM000004689,의장(설치),F2,,D4,2022-05-28,2022-05-21
4690,DPBOM000004690,제작,F2,,D4,2022-04-30,2022-03-24
4691,DPBOM000004691,Supp 제작,F2,,D4,2022-04-30,2022-03-24
4692,DPBOM000002193,의장(설치),F3,,D5,2022-05-28,2022-05-28
4693,DPBOM000000401,제작,F3,,D5,2022-05-02,2022-03-27
4694,DPBOM000000402,Supp 제작,F3,,D5,2022-05-02,2022-03-27
4695,DPBOM000002194,의장(설치),F2,,D4,2022-06-02,2022-05-23
4696,DPBOM000002252,의장(설치),F3,,D5,2022-06-12,2022-05-28
4697,DPBOM000002195,의장(설치),F2,,D4,2022-06-02,2022-05-21
4698,DPBOM000000403,제작,F2,,D4,2022-05-09,2022-03-21
4699,DPBOM000000404,제작,F3,,D5,2022-05-20,2022-04-08
4700,DPBOM000000837,제작,F2,,D4,2022-05-09,2022-03-24
4701,DPBOM000000405,Supp 제작,F2,,D4,2022-05-09,2022-03-21
4702,DPBOM000002148,의장(설치),F3,,D5,2022-05-29,2022-05-29
4703,DPBOM000000247,제작,F3,,D5,2022-05-07,2022-03-14
4704,DPBOM000004704,Supp 제작,F3,,D5,2022-05-05,2022-05-02
4705,DPBOM000002293,의장(설치),F4,,D6,2022-06-12,2022-06-04
4706,DPBOM000002175,의장(설치),F4,,D6,2022-05-29,2022-05-29
4707,DPBOM000000407,철의장,F4,,D6,2022-05-20,2022-04-10
4708,DPBOM000000695,철의장,F4,,D6,2022-05-07,2022-03-17
4709,DPBOM000002196,의장(설치),F7,,D3,2022-06-11,2022-05-16
4710,DPBOM000000669,의장(설치),F8,,D5,2022-06-11,2022-04-18
4711,DPBOM000000408,철의장,F8,,D5,2022-05-16,2022-03-31
4712,DPBOM000002197,의장(설치),F5,,D7,2022-06-11,2022-06-11
4713,DPBOM000000409,철의장,F5,,D7,2022-05-16,2022-04-01
4714,DPBOM000002253,의장(설치),F5,,D7,2022-06-23,2022-06-16
4715,DPBOM000000410,철의장,F5,,D7,2022-05-29,2022-04-01
4716,DPBOM000004716,의장(설치),F2,,D4,2022-05-28,2022-05-21
4717,DPBOM000004717,제작,F2,,D4,2022-04-30,2022-03-24
4718,DPBOM000004718,Supp 제작,F2,,D4,2022-04-30,2022-03-24
4719,DPBOM000002198,의장(설치),F3,,D5,2022-05-28,2022-05-28
4720,DPBOM000000411,제작,F3,,D5,2022-05-02,2022-03-27
4721,DPBOM000000412,Supp 제작,F3,,D5,2022-05-02,2022-03-27
4722,DPBOM000002254,의장(설치),F3,,D5,2022-06-23,2022-05-28
4723,DPBOM000002200,의장(설치),F2,,D4,2022-06-11,2022-05-21
4724,DPBOM000000414,제작,F3,,D5,2022-05-29,2022-04-08
4725,DPBOM000000415,제작,F2,,D4,2022-05-21,2022-03-24
4726,DPBOM000002149,의장(설치),F3,,D5,2022-06-09,2022-06-05
4727,DPBOM000000248,제작,F3,,D5,2022-05-14,2022-03-27
4728,DPBOM000004728,Supp 제작,F3,,D5,2022-05-14,2022-05-07
4729,DPBOM000002294,의장(설치),F4,,D6,2022-06-23,2022-06-04
4730,DPBOM000002176,의장(설치),F4,,D6,2022-06-09,2022-05-29
4731,DPBOM000000418,철의장,F4,,D6,2022-05-29,2022-04-10
4732,DPBOM000004732,철의장,F4,,D6,2022-05-14,2022-03-27
4733,DPBOM000000466,의장(설치),F3,,D5,2022-05-29,2022-04-14
4734,DPBOM000004734,의장(설치),F5,,D7,2022-08-19,
4735,DPBOM000004735,의장(설치),F8,,D5,2022-08-15,2022-04-18
4736,DPBOM000004736,의장(설치),F8,,D5,2022-08-11,2022-04-18
4737,DPBOM000004737,의장(설치),F5,,D7,2022-08-13,2022-08-12
4738,DPBOM000004738,철의장,F5,,D7,2022-07-11,2022-06-02
4739,DPBOM000004739,의장(설치),F3,,D5,2022-08-13,2022-05-28
4740,DPBOM000004740,제작,F3,,D5,2022-07-11,2022-05-13
4741,DPBOM000004741,Supp 제작,F3,,D5,2022-07-11,2022-05-13
4742,DPBOM000004742,제작,F3,,D5,2022-07-01,2022-06-27
4743,DPBOM000004743,Supp 제작,F3,,D5,2022-07-01,2022-06-27
4744,DPBOM000004744,의장(설치),F3,,D5,2022-07-30,2022-05-28
4745,DPBOM000004745,제작,F3,,D5,2022-06-27,2022-05-13
4746,DPBOM000004746,Supp 제작,F3,,D5,2022-06-27,2022-06-27
4747,DPBOM000004747,의장(설치),F4,,D6,2022-08-13,2022-07-09
4748,DPBOM000004748,철의장,F4,,D6,2022-07-09,2022-04-14
4749,DPBOM000004749,철의장,F4,,D6,2022-06-27,2022-05-23
4750,DPBOM000004750,의장(설치),F5,,D7,2022-09-02,
4751,DPBOM000004751,의장(설치),F8,,D5,2022-08-19,2022-04-18
4752,DPBOM000004752,의장(설치),F8,,D5,2022-08-19,2022-04-18
4753,DPBOM000004753,의장(설치),F5,,D7,2022-08-21,2022-08-12
4754,DPBOM000004754,철의장,F5,,D7,2022-07-24,2022-06-02
4755,DPBOM000004755,의장(설치),F3,,D5,2022-08-19,2022-05-28
4756,DPBOM000004756,제작,F3,,D5,2022-07-24,2022-05-13
4757,DPBOM000004757,Supp 제작,F3,,D5,2022-07-24,2022-05-13
4758,DPBOM000004758,의장(설치),F3,,D5,2022-08-05,2022-05-28
4759,DPBOM000004759,제작,F3,,D5,2022-07-03,2022-05-13
4760,DPBOM000004760,Supp 제작,F3,,D5,2022-07-03,2022-07-03
4761,DPBOM000004761,의장(설치),F4,,D6,2022-08-19,2022-07-09
4762,DPBOM000004762,철의장,F4,,D6,2022-07-24,2022-04-14
4763,DPBOM000004763,철의장,F4,,D6,2022-07-03,2022-05-23
4764,DPBOM000000091,계획,F5,,D7,2022-04-09,2022-04-04
4765,DPBOM000001868,계획,F3,,D5,2022-04-09,2022-04-08
4766,DPBOM000002385,의장,F4,,D6,2022-06-03,2022-05-29
4767,DPBOM000004767,의장,F1,,D3,2022-06-03,2022-04-25
4768,DPBOM000000127,철의장,F4,,D6,2022-04-21,2022-03-12
4769,DPBOM000000636,의장(설치),F8,,D5,2022-06-03,2022-04-18
4770,DPBOM000002216,의장(설치),F5,,D7,2022-06-03,2022-05-30
4771,DPBOM000000329,철의장,F5,,D7,2022-05-08,2022-04-01
4772,DPBOM000002295,의장(설치),F5,,D7,2022-06-12,2022-06-11
4773,DPBOM000000330,철의장,F5,,D7,2022-05-20,2022-04-01
4774,DPBOM000002232,의장(설치),F3,,D5,2022-06-03,2022-05-28
4775,DPBOM000000331,제작,F3,,D5,2022-05-08,2022-03-27
4776,DPBOM000000332,Supp 제작,F3,,D5,2022-05-08,2022-03-27
4777,DPBOM000002028,의장(설치),F3,,D5,2022-06-12,2022-05-28
4778,DPBOM000000333,제작,F3,,D5,2022-05-20,2022-04-08
4779,DPBOM000002177,의장(설치),F3,,D5,2022-05-29,2022-05-29
4780,DPBOM000000222,제작,F3,,D5,2022-05-07,2022-03-14
4781,DPBOM000004781,Supp 제작,F3,,D5,2022-05-05,2022-05-02
4782,DPBOM000002297,의장(설치),F4,,D6,2022-06-12,2022-06-04
4783,DPBOM000002180,의장(설치),F4,,D6,2022-05-29,2022-05-29
4784,DPBOM000000334,철의장,F4,,D6,2022-05-20,2022-04-08
4785,DPBOM000000750,철의장,F4,,D6,2022-05-07,2022-03-17
4786,DPBOM000000637,의장(설치),F8,,D5,2022-06-12,2022-04-18
4787,DPBOM000002217,의장(설치),F5,,D7,2022-06-12,2022-06-11
4788,DPBOM000000336,철의장,F5,,D7,2022-05-20,2022-04-01
4789,DPBOM000002284,의장(설치),F5,,D7,2022-06-23,2022-06-16
4790,DPBOM000000337,철의장,F5,,D7,2022-05-29,2022-04-01
4791,DPBOM000002218,의장(설치),F3,,D5,2022-06-12,2022-05-28
4792,DPBOM000000338,제작,F3,,D5,2022-05-20,2022-03-27
4793,DPBOM000000339,Supp 제작,F3,,D5,2022-05-20,2022-03-27
4794,DPBOM000002285,의장(설치),F3,,D5,2022-06-23,2022-05-28
4795,DPBOM000000340,제작,F3,,D5,2022-05-29,2022-04-08
4796,DPBOM000002168,의장(설치),F3,,D5,2022-06-09,2022-06-05
4797,DPBOM000000223,제작,F3,,D5,2022-05-14,2022-03-27
4798,DPBOM000004798,Supp 제작,F3,,D5,2022-05-14,2022-05-07
4799,DPBOM000002296,의장(설치),F4,,D6,2022-06-23,2022-06-04
4800,DPBOM000002178,의장(설치),F4,,D6,2022-06-09,2022-05-29
4801,DPBOM000000341,철의장,F4,,D6,2022-05-29,2022-04-08
4802,DPBOM000004802,철의장,F4,,D6,2022-05-14,2022-03-27
4803,DPBOM000004803,계획,F2,,D4,2022-05-20,2022-05-13
4804,DPBOM000004804,계획,F5,,D7,2022-05-20,2022-05-20
4805,DPBOM000004805,계획,F3,,D5,2022-05-20,2022-05-20
4806,DPBOM000004806,의장(설치),F7,,D3,2022-07-04,2022-05-16
4807,DPBOM000004807,의장(설치),F8,,D5,2022-07-04,2022-04-18
4808,DPBOM000004808,철의장,F7,,D3,2022-06-11,2022-03-20
4809,DPBOM000004809,철의장,F8,,D5,2022-06-11,2022-03-31
4810,DPBOM000004810,의장(설치),F5,,D7,2022-07-04,2022-07-01
4811,DPBOM000004811,철의장,F5,,D7,2022-06-11,2022-05-10
4812,DPBOM000004812,의장(설치),F5,,D7,2022-07-23,2022-07-01
4813,DPBOM000004813,철의장,F5,,D7,2022-06-23,2022-04-24
4814,DPBOM000004814,의장(설치),F2,,D4,2022-07-01,2022-05-21
4815,DPBOM000004815,제작,F2,,D4,2022-06-06,2022-03-24
4816,DPBOM000004816,Supp 제작,F2,,D4,2022-06-06,2022-03-24
4817,DPBOM000004817,의장(설치),F3,,D5,2022-07-01,2022-05-28
4818,DPBOM000004818,제작,F3,,D5,2022-06-06,2022-05-07
4819,DPBOM000004819,Supp 제작,F3,,D5,2022-06-06,2022-04-14
4820,DPBOM000004820,의장(설치),F2,,D4,2022-07-04,2022-05-23
4821,DPBOM000004821,의장(설치),F3,,D5,2022-07-23,2022-05-28
4822,DPBOM000004822,의장(설치),F2,,D4,2022-07-04,2022-05-21
4823,DPBOM000004823,제작,F2,,D4,2022-06-11,2022-05-05
4824,DPBOM000004824,제작,F3,,D5,2022-06-23,2022-05-07
4825,DPBOM000004825,제작,F2,,D4,2022-06-11,2022-03-24
4826,DPBOM000004826,Supp 제작,F2,,D4,2022-06-11,2022-05-05
4827,DPBOM000004827,의장(설치),F3,,D5,2022-07-02,2022-06-27
4828,DPBOM000004828,제작,F3,,D5,2022-06-09,2022-05-07
4829,DPBOM000004829,Supp 제작,F3,,D5,2022-06-09,2022-06-05
4830,DPBOM000004830,의장(설치),F4,,D6,2022-07-23,2022-06-04
4831,DPBOM000004831,의장(설치),F4,,D6,2022-07-02,2022-05-29
4832,DPBOM000004832,철의장,F4,,D6,2022-06-23,2022-04-14
4833,DPBOM000004833,계획,F2,,D4,2022-04-15,2022-04-15
4834,DPBOM000000082,계획,F5,,D7,2022-04-15,2022-04-11
4835,DPBOM000000084,계획,F3,,D5,2022-04-15,2022-04-15
4836,DPBOM000002242,의장,F6,,D8,2022-06-09,2022-05-23
4837,DPBOM000002286,의장,F4,,D6,2022-06-09,2022-04-15
4838,DPBOM000000110,철의장,F6,,D8,2022-04-29,2022-03-07
4839,DPBOM000000111,철의장,F4,,D6,2022-04-21,2022-02-14
4840,DPBOM000002364,의장(설치),F6,,D8,2022-07-22,2022-06-26
4841,DPBOM000000704,의장(설치),F8,,D5,2022-06-20,2022-04-18
4842,DPBOM000002365,의장(설치),F5,,D7,2022-06-20,2022-06-18
