No,프로젝트번호,출도부서,과제번호,도면명,출도일자,출도번호,근원부서,원인코드,코드명
13378,P3,D177,DPT4707,DNAME1526,2020-05-01,DPT470720200501,#N/A,R1,RNAME20
13379,P3,D177,DPT4707,DNAME1523,2020-05-01,DPT470720200501,#N/A,R1,RNAME20
13380,P3,D177,DPT4707,DNAME1523,2020-05-01,DPT470720200501,#N/A,R1,RNAME20
13381,P3,D177,DPT4707,DNAME1523,2020-05-01,DPT470720200501,#N/A,R1,RNAME20
13382,P3,D177,DPT4706,DNAME1492,2020-05-01,DPT470620200501,#N/A,R1,RNAME20
13383,P3,D177,DPT4706,DNAME1492,2020-05-01,DPT470620200501,#N/A,R1,RNAME20
13384,P3,D177,DPT4706,DNAME1492,2020-05-01,DPT470620200501,#N/A,R1,RNAME20
13385,P3,D177,DPT4705,DNAME1479,2020-05-01,DPT470520200501,#N/A,R1,RNAME20
13386,P3,D177,DPT4705,DNAME1479,2020-05-01,DPT470520200501,#N/A,R1,RNAME20
13387,P3,D177,DPT4705,DNAME1479,2020-05-01,DPT470520200501,#N/A,R1,RNAME20
13388,P3,D177,DPT4705,DNAME1478,2020-05-01,DPT470520200501,#N/A,R1,RNAME20
13389,P3,D177,DPT4705,DNAME1478,2020-05-01,DPT470520200501,#N/A,R1,RNAME20
13390,P3,D177,DPT4705,DNAME1478,2020-05-01,DPT470520200501,#N/A,R1,RNAME20
13391,P3,D177,DPT4704,DNAME1467,2020-05-01,DPT470420200501,#N/A,R1,RNAME20
13392,P3,D177,DPT4704,DNAME1467,2020-05-01,DPT470420200501,#N/A,R1,RNAME20
13393,P3,D177,DPT4704,DNAME1442,2020-05-01,DPT470420200501,#N/A,R1,RNAME20
13394,P3,D177,DPT4704,DNAME1442,2020-05-01,DPT470420200501,#N/A,R1,RNAME20
13395,P3,D177,DPT4704,DNAME1456,2020-05-01,DPT470420200501,#N/A,R1,RNAME20
13396,P3,D177,DPT4704,DNAME1456,2020-05-01,DPT470420200501,#N/A,R1,RNAME20
13397,P3,D149,DPT4229,DNAME1399,2020-05-01,DPT422920200501,D128,R5,RNAME8
13398,P3,D128,DPT4218,DNAME1616,2020-05-01,DPT421820200501,D128,R3,RNAME4
13399,P3,D128,DPT4218,DNAME1618,2020-05-01,DPT421820200501,D128,R3,RNAME4
13400,P3,D301,DPT4277,DNAME1834,2020-05-02,DPT427720200502,D301,R5,RNAME8
13401,P3,D301,DPT4277,DNAME1834,2020-05-02,DPT427720200502,D301,R5,RNAME8
13402,P3,D301,DPT4277,DNAME1834,2020-05-02,DPT427720200502,D301,R5,RNAME8
13403,P3,D301,DPT4277,DNAME1834,2020-05-02,DPT427720200502,D301,R5,RNAME8
13404,P3,D114,DPT4614,DNAME1779,2020-05-02,DPT461420200502,D114,R4,RNAME17
13405,P3,D67,DPT4617,DNAME1787,2020-05-03,DPT461720200503,D67,R2,RNAME9
13406,P3,D67,DPT4617,DNAME1787,2020-05-03,DPT461720200503,D67,R2,RNAME9
13407,P3,D67,DPT4617,DNAME1787,2020-05-03,DPT461720200503,D67,R2,RNAME9
13408,P3,D67,DPT4617,DNAME1787,2020-05-03,DPT461720200503,D67,R2,RNAME9
13409,P3,D67,DPT4617,DNAME1787,2020-05-03,DPT461720200503,D67,R2,RNAME9
13410,P3,D67,DPT4617,DNAME1787,2020-05-03,DPT461720200503,D67,R2,RNAME9
13411,P3,D67,DPT4617,DNAME1787,2020-05-03,DPT461720200503,D67,R2,RNAME9
13412,P3,D67,DPT4617,DNAME1787,2020-05-03,DPT461720200503,D67,R2,RNAME9
13413,P3,D73,DPT4665,DNAME1457,2020-05-03,DPT466520200503,D73,R7,RNAME12
13414,P3,D73,DPT4665,DNAME1457,2020-05-03,DPT466520200503,D73,R7,RNAME12
13415,P3,D73,DPT4665,DNAME1457,2020-05-03,DPT466520200503,D73,R7,RNAME12
13416,P3,D73,DPT4665,DNAME1457,2020-05-03,DPT466520200503,D73,R7,RNAME12
13417,P3,D73,DPT4665,DNAME1457,2020-05-03,DPT466520200503,D73,R7,RNAME12
13418,P3,D73,DPT4665,DNAME1457,2020-05-03,DPT466520200503,D73,R7,RNAME12
13419,P3,D73,DPT4665,DNAME1457,2020-05-03,DPT466520200503,D73,R7,RNAME12
13420,P3,D73,DPT4665,DNAME1457,2020-05-03,DPT466520200503,D73,R7,RNAME12
13421,P3,D73,DPT4665,DNAME1457,2020-05-03,DPT466520200503,D73,R7,RNAME12
13422,P3,D73,DPT4665,DNAME1457,2020-05-03,DPT466520200503,D73,R7,RNAME12
13423,P3,D73,DPT4665,DNAME1457,2020-05-03,DPT466520200503,D73,R7,RNAME12
13424,P3,D73,DPT4665,DNAME1457,2020-05-03,DPT466520200503,D73,R7,RNAME12
13425,P3,D73,DPT4665,DNAME1457,2020-05-03,DPT466520200503,D73,R7,RNAME12
13426,P3,D73,DPT4665,DNAME1457,2020-05-03,DPT466520200503,D73,R7,RNAME12
13427,P3,D73,DPT4665,DNAME1457,2020-05-03,DPT466520200503,D73,R7,RNAME12
13428,P3,D73,DPT4665,DNAME1457,2020-05-03,DPT466520200503,D73,R7,RNAME12
13429,P3,D73,DPT4665,DNAME1457,2020-05-03,DPT466520200503,D73,R7,RNAME12
13430,P3,D73,DPT4665,DNAME1457,2020-05-03,DPT466520200503,D73,R7,RNAME12
13431,P3,D73,DPT4665,DNAME1457,2020-05-03,DPT466520200503,D73,R7,RNAME12
13432,P3,D73,DPT4665,DNAME1457,2020-05-03,DPT466520200503,D73,R7,RNAME12
13433,P3,D73,DPT4665,DNAME1457,2020-05-03,DPT466520200503,D73,R7,RNAME12
13434,P3,D73,DPT4665,DNAME1457,2020-05-03,DPT466520200503,D73,R7,RNAME12
13435,P3,D73,DPT4665,DNAME1457,2020-05-03,DPT466520200503,D73,R7,RNAME12
13436,P3,D73,DPT4665,DNAME1457,2020-05-03,DPT466520200503,D73,R7,RNAME12
13437,P3,D73,DPT4665,DNAME1457,2020-05-03,DPT466520200503,D73,R7,RNAME12
13438,P3,D73,DPT4665,DNAME1443,2020-05-03,DPT466520200503,D73,R7,RNAME12
13439,P3,D73,DPT4665,DNAME1443,2020-05-03,DPT466520200503,D73,R7,RNAME12
13440,P3,D73,DPT4665,DNAME1443,2020-05-03,DPT466520200503,D73,R7,RNAME12
13441,P3,D73,DPT4665,DNAME1443,2020-05-03,DPT466520200503,D73,R7,RNAME12
13442,P3,D73,DPT4665,DNAME1443,2020-05-03,DPT466520200503,D73,R7,RNAME12
13443,P3,D73,DPT4665,DNAME1443,2020-05-03,DPT466520200503,D73,R7,RNAME12
13444,P3,D73,DPT4665,DNAME1443,2020-05-03,DPT466520200503,D73,R7,RNAME12
13445,P3,D73,DPT4665,DNAME1443,2020-05-03,DPT466520200503,D73,R7,RNAME12
13446,P3,D73,DPT4665,DNAME1443,2020-05-03,DPT466520200503,D73,R7,RNAME12
13447,P3,D73,DPT4665,DNAME1443,2020-05-03,DPT466520200503,D73,R7,RNAME12
13448,P3,D73,DPT4665,DNAME1443,2020-05-03,DPT466520200503,D73,R7,RNAME12
13449,P3,D73,DPT4665,DNAME1443,2020-05-03,DPT466520200503,D73,R7,RNAME12
13450,P3,D73,DPT4665,DNAME1443,2020-05-03,DPT466520200503,D73,R7,RNAME12
13451,P3,D73,DPT4665,DNAME1443,2020-05-03,DPT466520200503,D73,R7,RNAME12
13452,P3,D73,DPT4665,DNAME1443,2020-05-03,DPT466520200503,D73,R7,RNAME12
13453,P3,D73,DPT4665,DNAME1443,2020-05-03,DPT466520200503,D73,R7,RNAME12
13454,P3,D73,DPT4665,DNAME1443,2020-05-03,DPT466520200503,D73,R7,RNAME12
13455,P3,D73,DPT4665,DNAME1443,2020-05-03,DPT466520200503,D73,R7,RNAME12
13456,P3,D73,DPT4665,DNAME1443,2020-05-03,DPT466520200503,D73,R7,RNAME12
13457,P3,D73,DPT4665,DNAME1443,2020-05-03,DPT466520200503,D73,R7,RNAME12
13458,P3,D73,DPT4665,DNAME1443,2020-05-03,DPT466520200503,D73,R7,RNAME12
13459,P3,D73,DPT4665,DNAME1443,2020-05-03,DPT466520200503,D73,R7,RNAME12
13460,P3,D73,DPT4665,DNAME1443,2020-05-03,DPT466520200503,D73,R7,RNAME12
13461,P3,D73,DPT4665,DNAME1443,2020-05-03,DPT466520200503,D73,R7,RNAME12
13462,P3,D73,DPT4665,DNAME1443,2020-05-03,DPT466520200503,D73,R7,RNAME12
13463,P3,D128,DPT4212,DNAME1357,2020-05-03,DPT421220200503,D128,R14,RNAME10
13464,P3,D128,DPT4212,DNAME1357,2020-05-03,DPT421220200503,D128,R14,RNAME10
13465,P3,D128,DPT4212,DNAME1357,2020-05-03,DPT421220200503,D128,R14,RNAME10
13466,P3,D128,DPT4212,DNAME1357,2020-05-03,DPT421220200503,D128,R14,RNAME10
13467,P3,D128,DPT4212,DNAME1357,2020-05-03,DPT421220200503,D128,R14,RNAME10
13468,P3,D128,DPT4212,DNAME1357,2020-05-03,DPT421220200503,D128,R14,RNAME10
13469,P3,D128,DPT4212,DNAME1357,2020-05-03,DPT421220200503,D128,R14,RNAME10
13470,P3,D128,DPT4212,DNAME1357,2020-05-03,DPT421220200503,D128,R14,RNAME10
13471,P3,D128,DPT4212,DNAME1357,2020-05-03,DPT421220200503,D128,R14,RNAME10
13472,P3,D73,DPT4680,DNAME1585,2020-05-03,DPT468020200503,D73,R3,RNAME4
13473,P3,D73,DPT4680,DNAME1585,2020-05-03,DPT468020200503,D73,R3,RNAME4
13474,P3,D73,DPT4680,DNAME1585,2020-05-03,DPT468020200503,D73,R3,RNAME4
13475,P3,D73,DPT4680,DNAME1585,2020-05-03,DPT468020200503,D73,R3,RNAME4
13476,P3,D73,DPT4680,DNAME1585,2020-05-03,DPT468020200503,D73,R3,RNAME4
13477,P3,D73,DPT4680,DNAME1585,2020-05-03,DPT468020200503,D73,R3,RNAME4
13478,P3,D73,DPT4680,DNAME1585,2020-05-03,DPT468020200503,D73,R3,RNAME4
13479,P3,D73,DPT4680,DNAME1585,2020-05-03,DPT468020200503,D73,R3,RNAME4
13480,P3,D73,DPT4680,DNAME1585,2020-05-03,DPT468020200503,D73,R3,RNAME4
13481,P3,D73,DPT4680,DNAME1585,2020-05-03,DPT468020200503,D73,R3,RNAME4
13482,P3,D73,DPT4680,DNAME1585,2020-05-03,DPT468020200503,D73,R3,RNAME4
13483,P3,D73,DPT4680,DNAME1585,2020-05-03,DPT468020200503,D73,R3,RNAME4
13484,P3,D73,DPT4680,DNAME1585,2020-05-03,DPT468020200503,D73,R3,RNAME4
13485,P3,D73,DPT4680,DNAME1585,2020-05-03,DPT468020200503,D73,R3,RNAME4
13486,P3,D73,DPT4680,DNAME1585,2020-05-03,DPT468020200503,D73,R3,RNAME4
13487,P3,D73,DPT4680,DNAME1585,2020-05-03,DPT468020200503,D73,R3,RNAME4
13488,P3,D73,DPT4680,DNAME1585,2020-05-03,DPT468020200503,D73,R3,RNAME4
13489,P3,D73,DPT4680,DNAME1585,2020-05-03,DPT468020200503,D73,R3,RNAME4
13490,P3,D73,DPT4680,DNAME1585,2020-05-03,DPT468020200503,D73,R3,RNAME4
13491,P3,D73,DPT4680,DNAME1585,2020-05-03,DPT468020200503,D73,R3,RNAME4
13492,P3,D73,DPT4680,DNAME1585,2020-05-03,DPT468020200503,D73,R3,RNAME4
13493,P3,D73,DPT4680,DNAME1585,2020-05-03,DPT468020200503,D73,R3,RNAME4
13494,P3,D73,DPT4680,DNAME1585,2020-05-03,DPT468020200503,D73,R3,RNAME4
13495,P3,D73,DPT4680,DNAME1585,2020-05-03,DPT468020200503,D73,R3,RNAME4
13496,P3,D73,DPT4680,DNAME1585,2020-05-03,DPT468020200503,D73,R3,RNAME4
13497,P3,D73,DPT4680,DNAME1585,2020-05-03,DPT468020200503,D73,R3,RNAME4
13498,P3,D73,DPT4680,DNAME1595,2020-05-03,DPT468020200503,D73,R3,RNAME4
13499,P3,D73,DPT4680,DNAME1595,2020-05-03,DPT468020200503,D73,R3,RNAME4
13500,P3,D73,DPT4680,DNAME1595,2020-05-03,DPT468020200503,D73,R3,RNAME4
13501,P3,D73,DPT4680,DNAME1595,2020-05-03,DPT468020200503,D73,R3,RNAME4
13502,P3,D73,DPT4680,DNAME1595,2020-05-03,DPT468020200503,D73,R3,RNAME4
13503,P3,D73,DPT4680,DNAME1595,2020-05-03,DPT468020200503,D73,R3,RNAME4
13504,P3,D73,DPT4680,DNAME1595,2020-05-03,DPT468020200503,D73,R3,RNAME4
13505,P3,D73,DPT4680,DNAME1595,2020-05-03,DPT468020200503,D73,R3,RNAME4
13506,P3,D73,DPT4680,DNAME1595,2020-05-03,DPT468020200503,D73,R3,RNAME4
13507,P3,D73,DPT4680,DNAME1595,2020-05-03,DPT468020200503,D73,R3,RNAME4
13508,P3,D73,DPT4680,DNAME1595,2020-05-03,DPT468020200503,D73,R3,RNAME4
13509,P3,D73,DPT4680,DNAME1595,2020-05-03,DPT468020200503,D73,R3,RNAME4
13510,P3,D73,DPT4680,DNAME1595,2020-05-03,DPT468020200503,D73,R3,RNAME4
13511,P3,D73,DPT4680,DNAME1595,2020-05-03,DPT468020200503,D73,R3,RNAME4
13512,P3,D73,DPT4680,DNAME1595,2020-05-03,DPT468020200503,D73,R3,RNAME4
13513,P3,D73,DPT4680,DNAME1595,2020-05-03,DPT468020200503,D73,R3,RNAME4
13514,P3,D73,DPT4680,DNAME1595,2020-05-03,DPT468020200503,D73,R3,RNAME4
13515,P3,D73,DPT4680,DNAME1595,2020-05-03,DPT468020200503,D73,R3,RNAME4
13516,P3,D73,DPT4680,DNAME1595,2020-05-03,DPT468020200503,D73,R3,RNAME4
13517,P3,D73,DPT4680,DNAME1595,2020-05-03,DPT468020200503,D73,R3,RNAME4
13518,P3,D73,DPT4680,DNAME1595,2020-05-03,DPT468020200503,D73,R3,RNAME4
13519,P3,D73,DPT4680,DNAME1595,2020-05-03,DPT468020200503,D73,R3,RNAME4
13520,P3,D73,DPT4680,DNAME1595,2020-05-03,DPT468020200503,D73,R3,RNAME4
13521,P3,D73,DPT4680,DNAME1595,2020-05-03,DPT468020200503,D73,R3,RNAME4
13522,P3,D73,DPT4680,DNAME1595,2020-05-03,DPT468020200503,D73,R3,RNAME4
13523,P3,D73,DPT4680,DNAME1595,2020-05-03,DPT468020200503,D73,R3,RNAME4
13524,P3,D73,DPT4680,DNAME1587,2020-05-03,DPT468020200503,D73,R3,RNAME4
13525,P3,D73,DPT4680,DNAME1587,2020-05-03,DPT468020200503,D73,R3,RNAME4
13526,P3,D73,DPT4680,DNAME1587,2020-05-03,DPT468020200503,D73,R3,RNAME4
13527,P3,D73,DPT4680,DNAME1587,2020-05-03,DPT468020200503,D73,R3,RNAME4
13528,P3,D73,DPT4680,DNAME1587,2020-05-03,DPT468020200503,D73,R3,RNAME4
13529,P3,D73,DPT4680,DNAME1587,2020-05-03,DPT468020200503,D73,R3,RNAME4
13530,P3,D73,DPT4680,DNAME1587,2020-05-03,DPT468020200503,D73,R3,RNAME4
13531,P3,D73,DPT4680,DNAME1587,2020-05-03,DPT468020200503,D73,R3,RNAME4
13532,P3,D73,DPT4680,DNAME1587,2020-05-03,DPT468020200503,D73,R3,RNAME4
13533,P3,D73,DPT4680,DNAME1587,2020-05-03,DPT468020200503,D73,R3,RNAME4
13534,P3,D73,DPT4680,DNAME1587,2020-05-03,DPT468020200503,D73,R3,RNAME4
13535,P3,D73,DPT4680,DNAME1587,2020-05-03,DPT468020200503,D73,R3,RNAME4
13536,P3,D73,DPT4680,DNAME1587,2020-05-03,DPT468020200503,D73,R3,RNAME4
13537,P3,D73,DPT4680,DNAME1587,2020-05-03,DPT468020200503,D73,R3,RNAME4
13538,P3,D73,DPT4680,DNAME1587,2020-05-03,DPT468020200503,D73,R3,RNAME4
13539,P3,D73,DPT4680,DNAME1587,2020-05-03,DPT468020200503,D73,R3,RNAME4
13540,P3,D73,DPT4680,DNAME1587,2020-05-03,DPT468020200503,D73,R3,RNAME4
13541,P3,D73,DPT4680,DNAME1587,2020-05-03,DPT468020200503,D73,R3,RNAME4
13542,P3,D73,DPT4680,DNAME1587,2020-05-03,DPT468020200503,D73,R3,RNAME4
13543,P3,D73,DPT4680,DNAME1587,2020-05-03,DPT468020200503,D73,R3,RNAME4
13544,P3,D73,DPT4680,DNAME1587,2020-05-03,DPT468020200503,D73,R3,RNAME4
13545,P3,D73,DPT4680,DNAME1587,2020-05-03,DPT468020200503,D73,R3,RNAME4
13546,P3,D73,DPT4680,DNAME1587,2020-05-03,DPT468020200503,D73,R3,RNAME4
13547,P3,D73,DPT4680,DNAME1587,2020-05-03,DPT468020200503,D73,R3,RNAME4
13548,P3,D73,DPT4680,DNAME1587,2020-05-03,DPT468020200503,D73,R3,RNAME4
13549,P3,D73,DPT4680,DNAME1587,2020-05-03,DPT468020200503,D73,R3,RNAME4
13550,P3,D73,DPT4680,DNAME1594,2020-05-03,DPT468020200503,D73,R3,RNAME4
13551,P3,D73,DPT4680,DNAME1594,2020-05-03,DPT468020200503,D73,R3,RNAME4
13552,P3,D73,DPT4680,DNAME1594,2020-05-03,DPT468020200503,D73,R3,RNAME4
13553,P3,D73,DPT4680,DNAME1594,2020-05-03,DPT468020200503,D73,R3,RNAME4
13554,P3,D73,DPT4680,DNAME1594,2020-05-03,DPT468020200503,D73,R3,RNAME4
13555,P3,D73,DPT4680,DNAME1594,2020-05-03,DPT468020200503,D73,R3,RNAME4
13556,P3,D73,DPT4680,DNAME1594,2020-05-03,DPT468020200503,D73,R3,RNAME4
13557,P3,D73,DPT4680,DNAME1594,2020-05-03,DPT468020200503,D73,R3,RNAME4
13558,P3,D73,DPT4680,DNAME1594,2020-05-03,DPT468020200503,D73,R3,RNAME4
13559,P3,D73,DPT4680,DNAME1594,2020-05-03,DPT468020200503,D73,R3,RNAME4
13560,P3,D73,DPT4680,DNAME1594,2020-05-03,DPT468020200503,D73,R3,RNAME4
13561,P3,D73,DPT4680,DNAME1594,2020-05-03,DPT468020200503,D73,R3,RNAME4
13562,P3,D73,DPT4680,DNAME1594,2020-05-03,DPT468020200503,D73,R3,RNAME4
13563,P3,D73,DPT4680,DNAME1594,2020-05-03,DPT468020200503,D73,R3,RNAME4
13564,P3,D73,DPT4680,DNAME1594,2020-05-03,DPT468020200503,D73,R3,RNAME4
13565,P3,D73,DPT4680,DNAME1594,2020-05-03,DPT468020200503,D73,R3,RNAME4
13566,P3,D73,DPT4680,DNAME1594,2020-05-03,DPT468020200503,D73,R3,RNAME4
13567,P3,D73,DPT4680,DNAME1594,2020-05-03,DPT468020200503,D73,R3,RNAME4
13568,P3,D73,DPT4680,DNAME1594,2020-05-03,DPT468020200503,D73,R3,RNAME4
13569,P3,D73,DPT4680,DNAME1594,2020-05-03,DPT468020200503,D73,R3,RNAME4
13570,P3,D73,DPT4680,DNAME1594,2020-05-03,DPT468020200503,D73,R3,RNAME4
13571,P3,D73,DPT4680,DNAME1594,2020-05-03,DPT468020200503,D73,R3,RNAME4
13572,P3,D73,DPT4680,DNAME1594,2020-05-03,DPT468020200503,D73,R3,RNAME4
13573,P3,D73,DPT4680,DNAME1594,2020-05-03,DPT468020200503,D73,R3,RNAME4
13574,P3,D73,DPT4680,DNAME1594,2020-05-03,DPT468020200503,D73,R3,RNAME4
13575,P3,D73,DPT4680,DNAME1594,2020-05-03,DPT468020200503,D73,R3,RNAME4
13576,P3,D292,DPT4243,DNAME1559,2020-05-04,DPT424320200504,D128,R3,RNAME4
13577,P3,D292,DPT4243,DNAME1559,2020-05-04,DPT424320200504,D128,R3,RNAME4
13578,P3,D292,DPT4243,DNAME1559,2020-05-04,DPT424320200504,D128,R3,RNAME4
13579,P3,D292,DPT4243,DNAME1559,2020-05-04,DPT424320200504,D128,R3,RNAME4
13580,P3,D67,DPT4476,DNAME1629,2020-05-04,DPT447620200504,#N/A,R5,RNAME8
13581,P3,D67,DPT4476,DNAME1629,2020-05-04,DPT447620200504,#N/A,R5,RNAME8
13582,P3,D67,DPT4476,DNAME1629,2020-05-04,DPT447620200504,#N/A,R5,RNAME8
13583,P3,D67,DPT4476,DNAME1629,2020-05-04,DPT447620200504,#N/A,R5,RNAME8
13584,P3,D67,DPT4476,DNAME1629,2020-05-04,DPT447620200504,#N/A,R5,RNAME8
13585,P3,D67,DPT4476,DNAME1629,2020-05-04,DPT447620200504,#N/A,R5,RNAME8
13586,P3,D67,DPT4476,DNAME1629,2020-05-04,DPT447620200504,#N/A,R5,RNAME8
13587,P3,D67,DPT4476,DNAME1629,2020-05-04,DPT447620200504,#N/A,R5,RNAME8
13588,P3,D301,DPT4278,DNAME1831,2020-05-04,DPT427820200504,D301,R5,RNAME8
13589,P3,D301,DPT4278,DNAME1831,2020-05-04,DPT427820200504,D301,R5,RNAME8
13590,P3,D301,DPT4278,DNAME1831,2020-05-04,DPT427820200504,D301,R5,RNAME8
13591,P3,D128,DPT4209,DNAME1324,2020-05-04,DPT420920200504,D128,R6,RNAME6
13592,P3,D128,DPT4209,DNAME1324,2020-05-04,DPT420920200504,D128,R6,RNAME6
13593,P3,D128,DPT4209,DNAME1324,2020-05-04,DPT420920200504,D128,R6,RNAME6
13594,P3,D128,DPT4209,DNAME1398,2020-05-04,DPT420920200504,D128,R6,RNAME6
13595,P3,D128,DPT4209,DNAME1398,2020-05-04,DPT420920200504,D128,R6,RNAME6
13596,P3,D128,DPT4209,DNAME1398,2020-05-04,DPT420920200504,D128,R6,RNAME6
13597,P3,D84,DPT4715,DNAME1604,2020-05-04,DPT471520200504,D84,R1,RNAME20
13598,P3,D84,DPT4715,DNAME1604,2020-05-04,DPT471520200504,D84,R1,RNAME20
13599,P3,D73,DPT4668,DNAME1491,2020-05-08,DPT466820200508,D73,R2,RNAME9
13600,P3,D73,DPT4668,DNAME1491,2020-05-08,DPT466820200508,D73,R2,RNAME9
13601,P3,D73,DPT4668,DNAME1491,2020-05-08,DPT466820200508,D73,R2,RNAME9
13602,P3,D73,DPT4668,DNAME1491,2020-05-08,DPT466820200508,D73,R2,RNAME9
13603,P3,D73,DPT4668,DNAME1491,2020-05-08,DPT466820200508,D73,R2,RNAME9
13604,P3,D73,DPT4668,DNAME1491,2020-05-08,DPT466820200508,D73,R2,RNAME9
13605,P3,D73,DPT4668,DNAME1491,2020-05-08,DPT466820200508,D73,R2,RNAME9
13606,P3,D73,DPT4668,DNAME1493,2020-05-08,DPT466820200508,D73,R2,RNAME9
13607,P3,D73,DPT4668,DNAME1493,2020-05-08,DPT466820200508,D73,R2,RNAME9
13608,P3,D73,DPT4668,DNAME1493,2020-05-08,DPT466820200508,D73,R2,RNAME9
13609,P3,D73,DPT4668,DNAME1493,2020-05-08,DPT466820200508,D73,R2,RNAME9
13610,P3,D73,DPT4668,DNAME1493,2020-05-08,DPT466820200508,D73,R2,RNAME9
13611,P3,D73,DPT4668,DNAME1493,2020-05-08,DPT466820200508,D73,R2,RNAME9
13612,P3,D73,DPT4668,DNAME1493,2020-05-08,DPT466820200508,D73,R2,RNAME9
13613,P3,D149,DPT4250,DNAME1768,2020-05-09,DPT425020200509,D301,R16,RNAME5
13614,P3,D149,DPT4250,DNAME1768,2020-05-09,DPT425020200509,D301,R16,RNAME5
13615,P3,D149,DPT4250,DNAME1768,2020-05-09,DPT425020200509,D301,R16,RNAME5
13616,P3,D149,DPT4250,DNAME1768,2020-05-09,DPT425020200509,D301,R16,RNAME5
13617,P3,D149,DPT4250,DNAME1768,2020-05-09,DPT425020200509,D301,R16,RNAME5
13618,P3,D149,DPT4250,DNAME1768,2020-05-09,DPT425020200509,D301,R16,RNAME5
13619,P3,D149,DPT4250,DNAME1768,2020-05-09,DPT425020200509,D301,R16,RNAME5
13620,P3,D149,DPT4250,DNAME1768,2020-05-09,DPT425020200509,D301,R16,RNAME5
13621,P3,D149,DPT4250,DNAME1768,2020-05-09,DPT425020200509,D301,R16,RNAME5
13622,P3,D149,DPT4250,DNAME1768,2020-05-09,DPT425020200509,D301,R16,RNAME5
13623,P3,D149,DPT4250,DNAME1768,2020-05-09,DPT425020200509,D301,R16,RNAME5
13624,P3,D149,DPT4250,DNAME1768,2020-05-09,DPT425020200509,D301,R16,RNAME5
13625,P3,D149,DPT4250,DNAME1768,2020-05-09,DPT425020200509,D301,R16,RNAME5
13626,P3,D149,DPT4250,DNAME1768,2020-05-09,DPT425020200509,D301,R16,RNAME5
13627,P3,D149,DPT4250,DNAME1766,2020-05-09,DPT425020200509,D301,R16,RNAME5
13628,P3,D149,DPT4250,DNAME1766,2020-05-09,DPT425020200509,D301,R16,RNAME5
13629,P3,D149,DPT4250,DNAME1766,2020-05-09,DPT425020200509,D301,R16,RNAME5
13630,P3,D149,DPT4250,DNAME1766,2020-05-09,DPT425020200509,D301,R16,RNAME5
13631,P3,D149,DPT4250,DNAME1766,2020-05-09,DPT425020200509,D301,R16,RNAME5
13632,P3,D149,DPT4250,DNAME1766,2020-05-09,DPT425020200509,D301,R16,RNAME5
13633,P3,D149,DPT4250,DNAME1766,2020-05-09,DPT425020200509,D301,R16,RNAME5
13634,P3,D149,DPT4250,DNAME1766,2020-05-09,DPT425020200509,D301,R16,RNAME5
13635,P3,D149,DPT4250,DNAME1766,2020-05-09,DPT425020200509,D301,R16,RNAME5
13636,P3,D149,DPT4250,DNAME1766,2020-05-09,DPT425020200509,D301,R16,RNAME5
13637,P3,D149,DPT4250,DNAME1766,2020-05-09,DPT425020200509,D301,R16,RNAME5
13638,P3,D149,DPT4250,DNAME1766,2020-05-09,DPT425020200509,D301,R16,RNAME5
13639,P3,D149,DPT4250,DNAME1766,2020-05-09,DPT425020200509,D301,R16,RNAME5
13640,P3,D149,DPT4250,DNAME1766,2020-05-09,DPT425020200509,D301,R16,RNAME5
13641,P3,D149,DPT4250,DNAME1765,2020-05-09,DPT425020200509,D301,R16,RNAME5
13642,P3,D149,DPT4250,DNAME1765,2020-05-09,DPT425020200509,D301,R16,RNAME5
13643,P3,D149,DPT4250,DNAME1765,2020-05-09,DPT425020200509,D301,R16,RNAME5
13644,P3,D149,DPT4250,DNAME1765,2020-05-09,DPT425020200509,D301,R16,RNAME5
13645,P3,D149,DPT4250,DNAME1765,2020-05-09,DPT425020200509,D301,R16,RNAME5
13646,P3,D149,DPT4250,DNAME1765,2020-05-09,DPT425020200509,D301,R16,RNAME5
13647,P3,D149,DPT4250,DNAME1765,2020-05-09,DPT425020200509,D301,R16,RNAME5
13648,P3,D149,DPT4250,DNAME1765,2020-05-09,DPT425020200509,D301,R16,RNAME5
13649,P3,D149,DPT4250,DNAME1765,2020-05-09,DPT425020200509,D301,R16,RNAME5
13650,P3,D149,DPT4250,DNAME1765,2020-05-09,DPT425020200509,D301,R16,RNAME5
13651,P3,D149,DPT4250,DNAME1765,2020-05-09,DPT425020200509,D301,R16,RNAME5
13652,P3,D149,DPT4250,DNAME1765,2020-05-09,DPT425020200509,D301,R16,RNAME5
13653,P3,D149,DPT4250,DNAME1765,2020-05-09,DPT425020200509,D301,R16,RNAME5
13654,P3,D149,DPT4250,DNAME1765,2020-05-09,DPT425020200509,D301,R16,RNAME5
13655,P3,D149,DPT4250,DNAME1746,2020-05-09,DPT425020200509,D301,R16,RNAME5
13656,P3,D149,DPT4250,DNAME1746,2020-05-09,DPT425020200509,D301,R16,RNAME5
13657,P3,D149,DPT4250,DNAME1746,2020-05-09,DPT425020200509,D301,R16,RNAME5
13658,P3,D149,DPT4250,DNAME1746,2020-05-09,DPT425020200509,D301,R16,RNAME5
13659,P3,D149,DPT4250,DNAME1746,2020-05-09,DPT425020200509,D301,R16,RNAME5
13660,P3,D149,DPT4250,DNAME1746,2020-05-09,DPT425020200509,D301,R16,RNAME5
